[06-May-2016 13:51:45 UTC] PHP Parse error:  syntax error, unexpected ':' in /home/ubuntu/workspace/2503ict/assignmentnew/app/controllers/PostController.php on line 47
[29-May-2016 09:51:33 UTC] PHP  20. Illuminate\View\View->render() /home/ubuntu/workspace/2503ict/assignmentnew/app/storage/views/80d22cda2a9bdf99b4bafeec14f3a9fb:86
[29-May-2016 09:51:33 UTC] PHP  21. Illuminate\View\View->renderContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:78
[29-May-2016 09:51:33 UTC] PHP  22. Illuminate\View\View->getContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:109
[29-May-2016 09:51:33 UTC] PHP  23. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:140
[29-May-2016 09:51:33 UTC] PHP  24. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:56
[29-May-2016 09:54:35 UTC] PHP Parse error:  syntax error, unexpected 'else' (T_ELSE) in /home/ubuntu/workspace/2503ict/assignmentnew/app/storage/views/0111243f1f9d64dfad3e3f3c98bc2797 on line 210
[29-May-2016 09:54:35 UTC] PHP Stack trace:
[29-May-2016 09:54:35 UTC] PHP   1. {main}() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:0
[29-May-2016 09:54:35 UTC] PHP   2. Illuminate\Foundation\Application->run() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:49
[29-May-2016 09:54:35 UTC] PHP   3. Stack\StackedHttpKernel->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:641
[29-May-2016 09:54:35 UTC] PHP   4. Illuminate\Cookie\Guard->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23
[29-May-2016 09:54:35 UTC] PHP   5. Illuminate\Cookie\Queue->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51
[29-May-2016 09:54:35 UTC] PHP   6. Illuminate\Session\Middleware->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47
[29-May-2016 09:54:35 UTC] PHP   7. Illuminate\Foundation\Application->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[29-May-2016 09:54:35 UTC] PHP   8. Illuminate\Foundation\Application->dispatch() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:745
[29-May-2016 09:54:35 UTC] PHP   9. Illuminate\Routing\Router->dispatch() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:775
[29-May-2016 09:54:35 UTC] PHP  10. Illuminate\Routing\Router->dispatchToRoute() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1001
[29-May-2016 09:54:35 UTC] PHP  11. Illuminate\Routing\Router->prepareResponse() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1036
[29-May-2016 09:54:35 UTC] PHP  12. Symfony\Component\HttpFoundation\Response->__construct() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1501
[29-May-2016 09:54:35 UTC] PHP  13. Illuminate\Http\Response->setContent() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/symfony/http-foundation/Symfony/Component/HttpFoundation/Response.php:202
[29-May-2016 09:54:35 UTC] PHP  14. Illuminate\View\View->render() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Http/Response.php:43
[29-May-2016 09:54:35 UTC] PHP  15. Illuminate\View\View->renderContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:78
[29-May-2016 09:54:35 UTC] PHP  16. Illuminate\View\View->getContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:109
[29-May-2016 09:54:35 UTC] PHP  17. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:140
[29-May-2016 09:54:35 UTC] PHP  18. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:56
[29-May-2016 09:56:51 UTC] PHP Parse error:  syntax error, unexpected 'else' (T_ELSE) in /home/ubuntu/workspace/2503ict/assignmentnew/app/storage/views/0111243f1f9d64dfad3e3f3c98bc2797 on line 211
[29-May-2016 09:56:51 UTC] PHP Stack trace:
[29-May-2016 09:56:51 UTC] PHP   1. {main}() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:0
[29-May-2016 09:56:51 UTC] PHP   2. Illuminate\Foundation\Application->run() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:49
[29-May-2016 09:56:51 UTC] PHP   3. Stack\StackedHttpKernel->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:641
[29-May-2016 09:56:51 UTC] PHP   4. Illuminate\Cookie\Guard->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23
[29-May-2016 09:56:51 UTC] PHP   5. Illuminate\Cookie\Queue->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51
[29-May-2016 09:56:51 UTC] PHP   6. Illuminate\Session\Middleware->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47
[29-May-2016 09:56:51 UTC] PHP   7. Illuminate\Foundation\Application->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[29-May-2016 09:56:51 UTC] PHP   8. Illuminate\Foundation\Application->dispatch() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:745
[29-May-2016 09:56:51 UTC] PHP   9. Illuminate\Routing\Router->dispatch() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:775
[29-May-2016 09:56:51 UTC] PHP  10. Illuminate\Routing\Router->dispatchToRoute() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1001
[29-May-2016 09:56:51 UTC] PHP  11. Illuminate\Routing\Router->prepareResponse() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1036
[29-May-2016 09:56:51 UTC] PHP  12. Symfony\Component\HttpFoundation\Response->__construct() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1501
[29-May-2016 09:56:51 UTC] PHP  13. Illuminate\Http\Response->setContent() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/symfony/http-foundation/Symfony/Component/HttpFoundation/Response.php:202
[29-May-2016 09:56:51 UTC] PHP  14. Illuminate\View\View->render() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Http/Response.php:43
[29-May-2016 09:56:51 UTC] PHP  15. Illuminate\View\View->renderContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:78
[29-May-2016 09:56:51 UTC] PHP  16. Illuminate\View\View->getContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:109
[29-May-2016 09:56:51 UTC] PHP  17. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:140
[29-May-2016 09:56:51 UTC] PHP  18. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:56
[29-May-2016 09:58:01 UTC] PHP Parse error:  syntax error, unexpected 'else' (T_ELSE) in /home/ubuntu/workspace/2503ict/assignmentnew/app/storage/views/0111243f1f9d64dfad3e3f3c98bc2797 on line 210
[29-May-2016 09:58:01 UTC] PHP Stack trace:
[29-May-2016 09:58:01 UTC] PHP   1. {main}() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:0
[29-May-2016 09:58:01 UTC] PHP   2. Illuminate\Foundation\Application->run() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:49
[29-May-2016 09:58:01 UTC] PHP   3. Stack\StackedHttpKernel->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:641
[29-May-2016 09:58:01 UTC] PHP   4. Illuminate\Cookie\Guard->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23
[29-May-2016 09:58:01 UTC] PHP   5. Illuminate\Cookie\Queue->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51
[29-May-2016 09:58:01 UTC] PHP   6. Illuminate\Session\Middleware->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47
[29-May-2016 09:58:01 UTC] PHP   7. Illuminate\Foundation\Application->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[29-May-2016 09:58:01 UTC] PHP   8. Illuminate\Foundation\Application->dispatch() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:745
[29-May-2016 09:58:01 UTC] PHP   9. Illuminate\Routing\Router->dispatch() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:775
[29-May-2016 09:58:01 UTC] PHP  10. Illuminate\Routing\Router->dispatchToRoute() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1001
[29-May-2016 09:58:01 UTC] PHP  11. Illuminate\Routing\Router->prepareResponse() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1036
[29-May-2016 09:58:01 UTC] PHP  12. Symfony\Component\HttpFoundation\Response->__construct() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1501
[29-May-2016 09:58:01 UTC] PHP  13. Illuminate\Http\Response->setContent() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/symfony/http-foundation/Symfony/Component/HttpFoundation/Response.php:202
[29-May-2016 09:58:01 UTC] PHP  14. Illuminate\View\View->render() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Http/Response.php:43
[29-May-2016 09:58:01 UTC] PHP  15. Illuminate\View\View->renderContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:78
[29-May-2016 09:58:01 UTC] PHP  16. Illuminate\View\View->getContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:109
[29-May-2016 09:58:01 UTC] PHP  17. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:140
[29-May-2016 09:58:01 UTC] PHP  18. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:56
[29-May-2016 09:58:38 UTC] PHP Parse error:  syntax error, unexpected 'else' (T_ELSE) in /home/ubuntu/workspace/2503ict/assignmentnew/app/storage/views/0111243f1f9d64dfad3e3f3c98bc2797 on line 205
[29-May-2016 09:58:38 UTC] PHP Stack trace:
[29-May-2016 09:58:38 UTC] PHP   1. {main}() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:0
[29-May-2016 09:58:38 UTC] PHP   2. Illuminate\Foundation\Application->run() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:49
[29-May-2016 09:58:38 UTC] PHP   3. Stack\StackedHttpKernel->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:641
[29-May-2016 09:58:38 UTC] PHP   4. Illuminate\Cookie\Guard->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23
[29-May-2016 09:58:38 UTC] PHP   5. Illuminate\Cookie\Queue->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51
[29-May-2016 09:58:38 UTC] PHP   6. Illuminate\Session\Middleware->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47
[29-May-2016 09:58:38 UTC] PHP   7. Illuminate\Foundation\Application->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[29-May-2016 09:58:38 UTC] PHP   8. Illuminate\Foundation\Application->dispatch() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:745
[29-May-2016 09:58:38 UTC] PHP   9. Illuminate\Routing\Router->dispatch() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:775
[29-May-2016 09:58:38 UTC] PHP  10. Illuminate\Routing\Router->dispatchToRoute() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1001
[29-May-2016 09:58:38 UTC] PHP  11. Illuminate\Routing\Router->prepareResponse() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1036
[29-May-2016 09:58:38 UTC] PHP  12. Symfony\Component\HttpFoundation\Response->__construct() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1501
[29-May-2016 09:58:38 UTC] PHP  13. Illuminate\Http\Response->setContent() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/symfony/http-foundation/Symfony/Component/HttpFoundation/Response.php:202
[29-May-2016 09:58:38 UTC] PHP  14. Illuminate\View\View->render() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Http/Response.php:43
[29-May-2016 09:58:38 UTC] PHP  15. Illuminate\View\View->renderContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:78
[29-May-2016 09:58:38 UTC] PHP  16. Illuminate\View\View->getContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:109
[29-May-2016 09:58:38 UTC] PHP  17. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:140
[29-May-2016 09:58:38 UTC] PHP  18. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:56
[29-May-2016 09:58:57 UTC] PHP Parse error:  syntax error, unexpected 'else' (T_ELSE) in /home/ubuntu/workspace/2503ict/assignmentnew/app/storage/views/0111243f1f9d64dfad3e3f3c98bc2797 on line 205
[29-May-2016 09:58:57 UTC] PHP Stack trace:
[29-May-2016 09:58:57 UTC] PHP   1. {main}() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:0
[29-May-2016 09:58:57 UTC] PHP   2. Illuminate\Foundation\Application->run() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:49
[29-May-2016 09:58:57 UTC] PHP   3. Stack\StackedHttpKernel->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:641
[29-May-2016 09:58:57 UTC] PHP   4. Illuminate\Cookie\Guard->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23
[29-May-2016 09:58:57 UTC] PHP   5. Illuminate\Cookie\Queue->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51
[29-May-2016 09:58:57 UTC] PHP   6. Illuminate\Session\Middleware->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47
[29-May-2016 09:58:57 UTC] PHP   7. Illuminate\Foundation\Application->handle() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[29-May-2016 09:58:57 UTC] PHP   8. Illuminate\Foundation\Application->dispatch() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:745
[29-May-2016 09:58:57 UTC] PHP   9. Illuminate\Routing\Router->dispatch() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:775
[29-May-2016 09:58:57 UTC] PHP  10. Illuminate\Routing\Router->dispatchToRoute() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1001
[29-May-2016 09:58:57 UTC] PHP  11. Illuminate\Routing\Router->prepareResponse() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1036
[29-May-2016 09:58:57 UTC] PHP  12. Symfony\Component\HttpFoundation\Response->__construct() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1501
[29-May-2016 09:58:57 UTC] PHP  13. Illuminate\Http\Response->setContent() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/symfony/http-foundation/Symfony/Component/HttpFoundation/Response.php:202
[29-May-2016 09:58:57 UTC] PHP  14. Illuminate\View\View->render() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/Http/Response.php:43
[29-May-2016 09:58:57 UTC] PHP  15. Illuminate\View\View->renderContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:78
[29-May-2016 09:58:57 UTC] PHP  16. Illuminate\View\View->getContents() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:109
[29-May-2016 09:58:57 UTC] PHP  17. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/View.php:140
[29-May-2016 09:58:57 UTC] PHP  18. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/2503ict/assignmentnew/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:56
[29-May-2016 10:24:13 UTC] PHP Parse error:  syntax error, unexpected 'dropdown' (T_STRING) in /home/ubuntu/workspace/2503ict/assignmentnew/app/storage/views/09b1de7ea30f442a301921ce2111a1f3 on line 104
[29-May-2016 10:24:13 UTC] PHP Stack trace:
[29-May-2016 10:24:13 UTC] PHP   1. {main}() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:0
[29-May-2016 10:24:13 UTC] PHP   2. Illuminate\Foundation\Application->run() /home/ubuntu/workspace/2503ict/assignmentnew/public/index.php:49
